eventID,AfterInhMATRIX5,PrescaleMATRIX5,RawMATRIX4,RawTriggers,label
430972,32240,13,1637896,11332741,6
430973,27555,12,1585005,10689790,4
430974,34521,14,1685880,11650739,3
430975,34372,14,1640834,11567089,3
430976,27273,12,1600150,10695528,2
430979,31311,13,1633655,11185524,1
430980,32775,13,1650038,11675718,1
430982,32940,14,1687239,11736436,1
430983,32988,14,1638401,11614103,1
430986,28046,12,1607821,10948337,2
430987,35500,15,1689188,11832514,3
430991,28824,12,1749073,10804398,5
430992,29681,12,1636038,10835963,6
430993,30772,13,1669217,11134994,7
430994,29972,12,1649086,10956676,6
430995,26427,11,1590224,10390002,4
430996,35342,15,1669580,11626790,3
430997,35218,15,1621471,11529120,3
430998,27572,11,1622778,10760964,2
430999,31774,13,1609083,11311697,1
431005,32266,13,1647155,11402463,1
431007,31496,13,1715594,11463603,1
431008,32910,14,1634673,11540091,1
431009,27409,11,1633758,10729029,2
431010,35211,15,1653860,11783597,3
431011,33865,14,1583471,11414812,3
431013,27732,12,1534028,10672999,4
431015,32605,13,1659697,11453886,6
431016,31715,13,1663150,11229081,7
431017,32326,14,1651804,11492399,6
431020,36990,15,1709572,12200401,3
431021,27666,12,1609884,10784895,2
431022,32827,13,1645938,11564432,1
431023,30064,13,1550557,10814806,1
431024,33191,14,1576475,11369515,1
431025,33200,13,1644315,11553005,1
431026,33495,14,1637592,11575283,1
431027,31706,13,1706035,11565518,1
431029,31640,13,1683001,11365391,1
431030,30853,13,1623560,11153744,1
431032,27389,12,1604676,10704935,2
431033,35776,14,1663238,12109171,3
431034,36464,16,1646974,12075806,3
431036,28142,11,1611329,10881144,4
431039,29048,12,1725243,11038499,7
431040,31182,13,1687038,11268252,6
431041,26854,11,1668356,10799273,4
431042,34706,15,1710794,11812268,3
431044,27368,11,1665620,10973600,2
431045,31832,13,1633012,11491324,1
431046,31406,13,1665042,11233120,1
431049,31535,13,1706098,11305081,1
431052,31409,13,1741115,11321192,1
431053,31632,13,1728563,11574023,1
431054,31168,13,1604280,11160401,1
431055,24604,11,1620154,10238510,2
431056,31309,13,1715562,10831675,3
431057,33232,13,1651517,11258677,3
431058,32788,14,1775722,11448977,3
431059,26865,11,1605986,10549054,4
431061,31134,13,1686414,11360539,6
431062,30528,13,1726656,11047827,7
431063,31248,13,1691887,11406968,6
431064,25781,10,1687491,10533339,4
431065,34715,15,1724545,11585316,3
431066,34594,14,1691407,11629156,3
431067,26269,11,1613926,10565295,2
431068,31648,13,1737305,11498336,1
431069,30653,13,1723004,11209995,1
431070,30174,12,1696110,10968361,1
431071,30348,13,1713800,11098677,1
431072,30423,12,1685583,11062984,1
431073,31493,13,1634038,11190120,1
431074,32612,14,1653250,11528003,1
431078,29465,12,1576044,11208921,2
431079,36026,15,1668203,11956364,3
431080,35172,15,1646064,11909328,3
431081,33909,14,1761976,11596123,3
431082,27034,11,1583535,10624700,4
431085,29862,12,1649634,10769664,7
431086,31383,13,1672537,11376103,6
431087,26092,11,1636944,10610501,4
431088,34321,14,1670922,11789791,3
431089,36306,15,1673944,11875433,3
431090,28313,12,1647902,11061368,2
431092,33552,14,1710733,11816895,1
431093,32453,13,1695541,11637234,1
431094,33107,14,1680629,11739030,1
431097,31859,13,1566736,11257331,1
431098,32810,13,1634975,11583773,1
431099,32793,14,1725590,11600113,1
431100,33824,14,1626748,11679281,1
431101,28941,12,1563047,10952197,2
431102,35313,15,1707162,11832771,3
431103,32865,13,1738332,11424014,3
431104,34058,14,1752159,11741691,3
431105,27382,12,1586493,10552862,4
431106,31526,13,1726060,11414899,5
431107,33113,14,1673153,11556609,6
431108,30622,12,1662831,10923535,7
431109,32408,14,1703708,11503484,6
431110,27363,11,1649869,10742865,4
431111,35175,15,1759503,11885094,3
431112,35860,14,1666071,11724518,3
431113,27233,12,1630285,10851788,2
431114,30785,12,1648786,11166465,1
431115,33980,14,1663879,11729021,1
431116,30920,13,1637994,11148397,1
431117,30915,13,1649680,11222192,1
431118,30892,13,1586403,10925939,1
431119,30714,13,1676813,11094237,1
431120,33098,13,1583953,11429658,1
431121,33020,14,1567070,11456123,1
431122,31903,13,1632764,11427119,1
431123,32298,14,1682250,11681218,1
431124,29138,12,1682072,11330004,2
431125,37062,15,1595250,11897261,3
431126,37885,16,1687399,12496986,3
431127,35718,15,1702616,11890593,3
431128,27715,11,1609841,10685405,4
431129,31020,13,1749064,11378213,5
431130,30121,12,1752710,11262287,6
431131,31154,13,1746962,11503040,7
431132,30195,13,1765614,11180529,6
431133,25384,10,1673382,10443025,4
431134,32379,14,1732524,11365653,3
431135,32742,13,1676941,11304172,3
431136,25484,11,1611295,10405820,2
431137,31203,13,1672362,11093737,1
431138,31971,13,1660566,11415710,1
431139,30165,12,1693934,11140636,1
431140,30794,13,1706515,11139840,1
431141,30897,13,1731948,11268921,1
431142,31456,13,1731050,11486000,1
431143,32326,13,1650670,11641122,1
431144,33749,14,1599860,11679520,1
431147,27598,11,1681169,10858852,2
431148,36739,15,1739695,12426987,3
431149,35288,15,1708781,11977931,3
431150,34612,14,1701461,11664146,3
431151,27027,11,1620572,10563362,4
431152,29881,13,1794730,11201160,5
431153,28112,11,1697924,10574385,6
431154,26321,11,1750947,10341240,7
431155,26284,11,1736206,10297417,6
431156,23629,10,1729068,10121138,4
431157,32387,13,1783400,11461407,3
431158,31058,13,1727082,10740302,3
431159,26178,11,1654214,10563347,2
431160,30858,13,1730609,11377943,1
431161,30167,12,1640979,11064216,1
431162,31016,13,1674039,11315005,1
431163,29814,13,1673269,10864294,1
431164,28828,11,1739484,10900082,1
431165,30252,13,1678181,11069157,1
431166,30522,13,1723832,11272391,1
431167,32498,13,1653475,11388938,1
431168,30882,13,1682322,11161374,1
431169,31773,13,1653724,11434477,1
431170,28444,12,1647700,11011804,2
431171,37315,15,1748424,12295263,3
431172,35988,15,1696672,12006918,3
431173,36384,15,1684631,12122369,3
431174,27821,12,1643316,11058828,4
431175,33146,14,1753647,11702746,5
431176,30666,12,1685641,11179746,6
431177,32402,14,1683074,11530157,7
431178,32416,13,1682442,11520457,6
431179,28222,12,1595054,10877410,4
431180,34244,14,1737761,11901399,3
431181,36144,15,1698086,12065586,3
431182,26626,11,1690830,10739862,2
431183,32867,14,1699709,11735866,1
431184,33924,14,1612674,11781497,1
431185,32376,13,1662652,11567315,1
431186,33681,14,1648236,11749312,1
431187,33128,14,1691661,11684670,1
431188,31357,13,1744038,11248982,1
431189,30810,12,1655138,11209920,1
431190,29981,13,1732025,11043276,1
431191,30169,12,1722945,10969678,1
431192,30287,13,1686465,11035578,1
431193,26813,11,1630744,10639910,2
431194,34626,14,1697768,11742591,3
431195,32947,14,1804341,11560364,3
431196,32696,14,1733503,11284644,3
431197,26130,10,1613706,10502116,4
431198,31433,13,1746670,11364674,5
431199,30445,13,1696965,11244318,6
431200,30512,13,1745641,11199957,7
431201,33187,13,1688436,11748573,6
431202,28294,12,1648629,11082166,4
431203,35991,15,1745847,12056949,3
431204,37251,16,1746998,12263878,3
431205,28971,12,1579568,11035609,2
431206,32200,13,1628897,11290018,1
431207,30440,12,1735717,11194831,1
431208,31873,14,1656286,11293943,1
431209,31714,13,1718564,11467585,1
431210,31308,13,1741889,11442026,1
431211,29655,12,1739459,11094099,1
431212,31609,13,1692670,11388765,1
431213,31222,13,1692922,11279093,1
431214,32651,14,1633859,11533698,1
431215,31238,13,1728812,11466893,1
431218,34872,14,1740100,11822282,3
431219,33387,14,1655858,11425407,3
431220,26770,11,1625726,10546641,4
431221,30796,13,1729511,11255773,5
431222,29454,12,1726021,10956680,6
431223,29834,12,1709021,11166762,7
431224,31073,13,1702691,11238253,6
431225,27117,11,1566428,10436767,4
431226,35531,15,1646401,11920290,3
431227,35778,15,1619259,11768872,3
431228,29284,12,1575060,11103694,2
431229,32414,13,1671264,11539549,1
431230,32327,14,1731140,11583942,1
431231,32587,13,1687910,11747858,1
431232,33371,14,1650273,11735484,1
431233,30687,13,1638752,11136019,1
431234,31362,13,1626935,11271496,1
431235,30077,12,1704637,11009152,1
431236,31758,13,1672478,11327008,1
431237,31541,14,1660251,11175881,1
431238,33186,13,1622899,11644816,1
431239,28469,12,1580453,10886735,2
431240,33473,14,1700533,11377976,3
431241,36301,15,1652681,11892622,3
431242,36210,15,1704791,12049348,3
431243,28976,12,1575028,11074844,4
431244,33469,14,1660481,11718153,5
431245,32617,13,1686423,11616385,6
431246,31809,14,1688816,11366931,7
431247,32645,13,1667506,11726880,6
431248,28232,12,1633050,11036352,4
431249,35143,14,1660876,11577688,3
431250,36804,16,1743366,12339313,3
431251,29997,12,1621915,11331540,2
431252,33804,14,1682200,11753068,1
431253,33125,14,1721639,11803632,1
431254,32929,13,1659903,11569303,1
431255,31312,13,1721419,11333644,1
431256,32903,14,1685155,11677062,1
431257,31828,13,1737637,11641611,1
431258,32056,13,1712212,11582165,1
431259,30570,13,1773302,11401057,1
431260,30271,13,1745220,11349919,1
431261,31888,13,1741218,11530483,1
431263,35407,15,1748797,11877926,3
431264,35146,14,1699676,11768787,3
431265,33581,14,1750172,11659156,3
431266,27497,11,1614803,10646920,4
431267,31608,14,1794849,11482265,5
431268,31012,12,1695583,11257168,6
431269,29631,13,1718828,10854551,7
431270,30956,12,1748291,11664295,6
431271,26038,11,1642363,10532271,4
431272,35244,15,1690786,11775284,3
431273,34660,14,1662653,11681201,3
431274,28344,12,1625843,10878963,2
431275,30790,13,1620320,10935484,1
431276,29786,12,1696568,10931945,1
431277,29531,12,1710222,11159023,1
431278,31093,13,1739554,11242673,1
431279,30579,13,1721711,11354173,1
431280,30317,12,1701389,11147532,1
431281,32672,14,1646400,11554469,1
431282,32820,13,1698886,11571834,1
431283,33207,14,1676131,11737142,1
431284,32553,14,1639967,11468810,1
431285,28002,11,1641399,10819500,2
431288,32991,13,1738485,11474180,3
431289,24615,10,1660476,10255378,4
431290,30559,13,1753659,11110467,5
431291,29585,12,1692278,10954927,6
431292,29417,12,1747697,11037892,7
431293,30807,13,1726707,11485140,6
431294,27684,12,1605425,10812671,4
431295,36527,15,1702652,12071511,3
431296,36009,15,1704824,11922168,3
431297,26212,11,1630201,10550526,2
431298,32292,13,1707382,11736026,1
431299,33765,14,1690292,11860371,1
431300,34220,14,1674428,11871779,1
431301,32468,14,1679221,11658473,1
431302,32001,13,1717734,11457806,1
431303,29852,12,1672922,10958724,1
431304,30486,13,1644164,11077730,1
431305,29164,12,1688846,10714397,1
431306,28968,12,1684802,10668546,1
431307,28440,12,1713349,10582410,1
431308,24698,10,1681521,10200493,2
431309,32881,14,1729808,11295584,3
431310,32717,13,1728380,11177276,3
431311,33530,14,1730692,11635334,3
431312,26049,11,1581772,10202002,4
431313,31409,13,1696550,11135708,5
431314,29477,12,1681088,10764260,6
431315,28485,12,1726212,10594405,7
431316,30146,12,1723664,10987256,6
431317,26750,11,1590291,10429174,4
431318,34446,15,1677757,11634360,3
431319,35576,14,1639707,11809282,3
431320,28437,12,1596564,10938749,2
431321,32363,14,1654477,11495749,1
431322,31474,13,1718814,11506286,1
431323,30494,12,1709376,11195764,1
431324,30928,13,1719392,11140302,1
431325,29684,12,1747877,10904733,1
431326,29723,13,1705686,11107292,1
431327,30680,12,1739343,11158690,1
431328,28532,12,1668440,10636403,1
431329,30441,13,1711231,11171328,1
431330,29922,12,1717202,10859440,1
431331,26658,11,1636177,10520315,2
431332,32580,14,1740748,11347922,3
431333,33850,14,1753039,11750591,3
431334,33464,14,1666609,11452882,3
431335,27403,11,1659630,10882733,4
431336,32844,14,1729135,11581065,5
431337,30921,12,1691727,11246554,6
431338,29657,13,1738768,11039136,7
431339,31813,13,1649045,11352771,6
431340,26495,11,1613823,10495068,4
431341,36371,15,1693045,11808820,3
431342,35905,15,1701442,11953369,3
431343,27483,11,1620528,10568617,2
431344,29696,13,1696517,10983251,1
431345,30599,12,1670047,11067441,1
431346,30808,13,1625246,11224589,1
431347,30368,13,1655313,11164442,1
431348,29725,12,1673864,10962199,1
431349,30550,12,1692218,11073181,1
431350,29298,13,1667660,10900999,1
431351,28400,11,1604902,10461588,1
431352,27456,12,1699567,10491899,1
431353,28926,12,1695849,10794174,1
431354,26266,11,1638334,10503023,2
431355,32275,13,1713826,11391656,3
431356,34468,14,1722097,11592663,3
431477,31251,12,1395760,10784421,6
431478,27286,12,1421103,10317892,4
431479,33218,14,1453585,10851635,3
431480,32712,13,1471985,10903959,3
431481,23954,10,1366623,9394883,2
431482,26758,11,1507105,9897440,1
431483,27752,12,1479198,10015483,1
431484,25356,10,1484143,9551424,1
431485,26899,11,1473289,9916544,1
431486,26637,11,1527270,9834432,1
431487,26166,11,1433583,9584149,1
431488,27909,12,1456231,9928835,1
431489,27748,11,1471465,10034974,1
431490,28190,12,1404272,10055132,1
431491,24726,10,1411342,9305004,1
431492,20571,9,1255323,7802473,2
431493,30933,12,1527927,10586987,3
431494,33815,14,1540700,11343794,3
431495,34489,15,1479112,11268374,3
431496,26293,11,1406911,10041587,4
431497,32035,13,1446337,11077799,5
431498,33233,14,1621431,11595374,6
431499,32889,13,1668231,11637328,7
431501,28442,12,1561864,10909541,4
431504,33043,13,1619761,11491396,1
431505,31056,13,1656862,11191050,1
431506,30849,13,1674656,11126181,1
431507,31500,13,1639983,11250018,1
431508,31574,13,1637406,11281485,1
431511,25567,11,1666100,9745618,1
431512,27311,11,1668440,10453839,1
431513,30261,13,1699854,10881862,1
431514,25045,10,1564456,10003449,2
431515,34492,14,1666518,11695517,3
431516,34061,14,1719051,11689332,3
431517,34375,15,1680674,11552305,3
431518,26620,11,1620031,10564871,4
431519,31334,13,1715835,11269617,5
431520,32193,13,1691688,11582080,6
431521,32402,14,1696863,11573099,7
431522,32912,13,1663657,11633615,6
431523,27496,12,1677801,10946623,4
431524,37342,15,1668905,12224365,3
431525,34528,14,1766729,12032645,3
431526,27324,12,1668429,10822274,2
431528,29815,12,1707421,10926840,1
431530,29164,12,1695935,10881839,1
431531,29130,12,1661984,10730367,1
431532,31381,13,1692743,11406926,1
431533,31717,13,1704271,11463871,1
431534,32222,14,1628897,11667173,1
431535,32486,13,1638118,11452309,1
431536,28172,12,1627981,10969667,2
431537,33759,14,1709794,11674316,3
431538,36609,15,1692384,12146940,3
431539,35202,14,1760802,12037816,3
431540,25804,11,1658452,10580782,4
431543,26032,11,1693925,10119665,7
431544,30331,13,1691820,11148534,6
431546,31992,13,1712864,11083374,3
431547,35303,15,1686414,11807511,3
431549,29760,12,1653578,10901022,1
431550,26594,11,1727173,10308752,1
431551,28318,11,1669743,10639927,1
431552,33365,14,1632645,11684764,1
431553,33781,14,1649155,11644447,1
431554,31692,13,1712211,11466198,1
431555,33184,14,1626004,11572243,1
431556,33002,14,1663934,11777906,1
431558,31018,13,1703832,10863120,3
431559,33985,14,1688366,11602841,3
431560,36190,15,1724570,12149031,3
431561,25605,10,1678798,10559252,4
431562,32817,14,1735569,11591361,5
431563,29905,12,1657381,10876396,6
431564,28086,12,1690564,10680400,7
431565,31479,13,1728956,11500056,6
431566,26361,11,1679084,10590077,4
431567,33951,14,1677570,11470600,3
431568,35859,15,1675480,11811736,3
431569,26435,11,1601237,10521137,2
431570,31003,13,1619176,11072226,1
431571,32285,13,1665219,11413714,1
431572,29470,12,1643072,10663909,1
431573,29796,13,1698375,11087418,1
431574,21575,9,1695490,8966939,1
431575,25723,10,1717599,10063614,1
431576,23356,10,1675540,9374192,1
431577,29922,12,1742239,10884671,1
431578,31055,13,1655465,11145132,1
431580,29628,12,1703101,10544574,3
431581,34635,14,1720208,11933960,3
431582,34573,15,1663604,11683550,3
431583,27823,11,1583653,10753120,4
431584,30122,13,1697090,10786254,5
431585,32515,13,1669120,11552336,6
431587,23773,9,1606177,9827878,4
431588,34431,15,1712587,11726556,3
431589,33964,14,1701524,11581553,3
431590,27111,11,1650746,10846354,2
431591,31325,13,1726896,11390382,1
431592,33528,14,1711161,11886867,1
431593,32729,13,1679404,11678773,1
431594,32989,14,1687458,11787705,1
431595,32579,14,1709316,11720175,1
431596,32719,13,1667581,11659732,1
431597,32426,14,1614353,11452175,1
431598,32939,13,1654081,11623632,1
431599,31725,13,1667471,11470976,1
431600,31325,13,1760211,11572679,1
431601,28882,12,1573586,10975944,2
431602,35456,15,1744334,11998815,3
431603,33733,14,1738204,11553223,3
431604,34585,14,1732425,11731840,3
431605,25687,11,1611667,10430946,4
431606,28485,12,1731394,10713791,5
431607,27820,11,1745066,10581784,6
431608,27258,12,1756146,10464104,7
431609,25703,10,1745850,10210804,6
431610,25678,11,1546211,10305259,4
431611,34182,14,1682194,11336415,3
431612,34744,14,1634602,11665464,3
431613,27042,12,1594524,10685758,2
431614,31497,13,1610524,11096934,1
431615,31696,13,1672389,11402354,1
431616,32648,13,1665667,11651803,1
431619,32275,13,1722711,11636094,1
431620,31932,13,1713100,11482159,1
431621,31754,13,1692879,11415706,1
431622,30927,13,1490724,10821025,1
431623,30349,13,1495628,10763372,1
431624,25671,10,1435865,9853993,2
431625,33520,14,1425210,10872105,3
431627,24806,10,1410916,9742647,4
431628,29506,12,1475499,10456916,5
431629,30180,13,1474174,10661045,6
431630,29916,12,1494639,10590781,7
431631,30704,13,1489027,10718234,6
431632,27443,11,1361462,10109989,4
431633,35991,15,1420323,11481603,3
431634,33226,14,1530351,11275129,3
431636,27603,12,1496507,10205238,1
431637,30756,13,1427735,10582049,1
431638,28403,11,1384773,10124761,1
431639,28468,12,1437841,10159791,1
431640,28045,12,1488079,10249395,1
431641,28351,12,1496400,10223831,1
431642,26214,10,1446721,9611574,1
431643,26044,11,1486799,9737828,1
431644,27269,11,1507590,10112351,1
431645,23535,10,1452911,9420780,2
431646,31841,13,1520630,10759577,3
431647,31985,14,1482917,10850548,3
431648,31138,13,1435115,10491680,3
431649,25490,10,1447824,9983476,4
431650,29402,12,1539662,10476779,5
431651,28371,12,1405101,10203853,6
431653,23746,9,1395798,9401134,4
431654,33878,14,1542866,11238205,3
431655,33446,14,1461698,11086222,3
431656,26342,11,1343019,9811127,2
431657,30048,13,1427402,10615541,1
431658,31088,13,1394975,10634828,1
431659,31134,12,1349183,10540593,1
431660,30738,13,1362728,10506700,1
431662,26997,11,1424610,9823571,1
431663,29547,13,1530596,10527893,1
431665,19867,8,1522485,8695458,2
431666,32367,13,1466303,10752265,3
431667,30614,13,1449732,10372708,3
431668,31929,13,1461165,10624245,3
431670,30414,13,1435713,10650419,5
431671,29463,12,1427780,10438390,6
